time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
2009-08-21T22:57:00Z,7.69,234.8,4.124,89,16.45
2009-08-21T23:27:00Z,5.26,227.8,4.082,83,16.45
2009-08-21T23:57:00Z,8.33,234.8,3.922,75,16.45
2009-08-22T00:27:00Z,4.55,225,3.883,71,16.45
2009-08-22T00:57:00Z,7.14,250.3,3.81,63,16.45
2009-08-22T01:27:00Z,7.69,248.9,3.774,57,16.4
2009-08-22T01:57:00Z,7.69,246.1,3.738,56,16.4
2009-08-22T02:27:00Z,7.14,240.5,3.67,53,15.9
2009-08-22T02:57:00Z,6.67,241.9,3.774,53,16
2009-08-22T03:27:00Z,7.69,243.3,3.774,49,16
2009-08-22T03:57:00Z,7.14,237.7,3.922,52,15.95
2009-08-22T04:27:00Z,7.14,241.9,3.922,48,15.9
2009-08-22T05:03:00Z,7.14,230.6,4.04,48,15.95
2009-08-22T05:27:00Z,7.69,236.3,4.124,53,15.9
2009-08-22T05:57:00Z,6.25,229.2,3.883,52,15.9
2009-08-22T06:27:00Z,6.67,233.4,3.448,55,16
2009-08-22T06:57:00Z,5.56,233.4,3.67,53,16.1
2009-08-22T07:27:00Z,7.69,240.5,3.67,55,16.1
2009-08-22T07:57:00Z,6.67,236.3,3.704,56,16.3
2009-08-22T08:27:00Z,7.14,237.7,3.704,58,16.3
2009-08-22T08:57:00Z,8.33,244.7,3.571,57,16.4
2009-08-22T09:27:00Z,7.14,248.9,3.604,59,16.3
2009-08-22T09:57:00Z,7.14,240.5,3.361,66,16.35
2009-08-22T10:27:00Z,6.25,240.5,3.478,64,16.35
2009-08-22T10:57:00Z,7.14,254.5,3.306,58,16.4
2009-08-22T11:27:00Z,5.26,248.9,3.15,59,16.4
2009-08-22T11:57:00Z,6.25,248.9,3.2,57,16.45
2009-08-22T12:27:00Z,6.67,248.9,3.279,58,16.45
2009-08-22T12:57:00Z,5.26,250.3,3.279,64,16.5
2009-08-22T13:27:00Z,2.56,175.8,3.125,63,16.55
2009-08-22T13:57:00Z,2.78,164.5,3.03,63,16.55
2009-08-22T14:27:00Z,2.86,189.8,3.03,61,16.5
2009-08-22T14:57:00Z,2.78,163.1,3.03,60,16.5
2009-08-22T15:27:00Z,2.7,174.4,2.985,61,16.5
2009-08-22T15:57:00Z,2.78,164.5,3.008,58,16.45
2009-08-22T16:27:00Z,2.86,151.9,3.053,60,16.45
2009-08-22T16:57:00Z,2.86,173,3.03,63,16.4
2009-08-22T17:27:00Z,2.94,184.2,3.101,64,16.4
2009-08-22T17:57:00Z,3.03,177.2,3.125,62,16.4
2009-08-22T18:27:00Z,9.09,226.4,3.15,60,16.35
2009-08-22T18:57:00Z,8.33,226.4,3.54,63,16.4
2009-08-22T19:27:00Z,9.09,226.4,3.636,71,16.45
2009-08-22T19:57:00Z,5.88,227.8,3.571,89,16.4
2009-08-22T20:27:00Z,8.33,233.4,3.96,121,16.35
2009-08-22T20:57:00Z,8.33,239.1,4.082,139,16.35
2009-08-22T21:27:00Z,8.33,232,4.124,131,16.35
2009-08-22T21:57:00Z,8.33,232,3.846,125,16.35
2009-08-22T22:27:00Z,9.09,232,3.883,118,16.35
2009-08-22T22:57:00Z,9.09,233.4,3.883,115,16.35
2009-08-22T23:27:00Z,9.09,233.4,4,118,16.35
2009-08-22T23:57:00Z,9.09,234.8,4.04,116,16.35
2009-08-23T00:27:00Z,9.09,230.6,4,105,16.3
2009-08-23T00:57:00Z,8.33,227.8,3.922,100,16.25
2009-08-23T01:27:00Z,9.09,227.8,4.082,102,16.3
2009-08-23T01:57:00Z,5.88,232,4.167,96,16.3
2009-08-23T02:27:00Z,8.33,232,3.846,82,16.35
2009-08-23T02:57:00Z,9.09,230.6,3.774,77,16.35
2009-08-23T03:27:00Z,9.09,225,3.604,75,16.35
2009-08-23T03:57:00Z,9.09,230.6,3.774,64,16.35
2009-08-23T04:27:00Z,9.09,234.8,3.604,65,16.35
2009-08-23T04:57:00Z,9.09,230.6,3.39,70,16.35
2009-08-23T05:27:00Z,9.09,232,3.478,74,16.35
2009-08-23T05:57:00Z,8.33,223.6,3.39,76,16.4
2009-08-23T06:27:00Z,8.33,227.8,3.226,70,16.4
2009-08-23T06:57:00Z,8.33,223.6,3.2,67,16.4
2009-08-23T07:27:00Z,8.33,223.6,3.333,77,16.4
2009-08-23T07:57:00Z,8.33,223.6,3.67,79,16.35
2009-08-23T08:27:00Z,8.33,220.8,3.922,83,16.35
2009-08-23T08:57:00Z,7.69,233.4,4.167,86,16.3
2009-08-23T09:27:00Z,8.33,239.1,4.444,84,16.3
2009-08-23T09:57:00Z,9.09,241.9,4.598,86,16.3
2009-08-23T10:27:00Z,9.09,247.5,4.301,81,16.3
2009-08-23T10:57:00Z,8.33,239.1,4.04,83,16.35
2009-08-23T11:27:00Z,8.33,239.1,3.922,77,16.35
2009-08-23T11:57:00Z,4.76,236.3,3.846,76,16.35
2009-08-23T12:27:00Z,3.85,234.8,3.774,78,16.3
2009-08-23T12:57:00Z,5.88,236.3,3.704,78,16.35
2009-08-23T13:27:00Z,7.69,248.9,3.448,79,16.4
2009-08-23T13:57:00Z,3.57,232,3.333,78,16.45
2009-08-23T14:27:00Z,7.69,253.1,3.419,86,16.45
2009-08-24T13:57:00Z,4,226.4,3.81,130,16.2
2009-08-24T14:27:00Z,4.17,222.2,3.883,137,16.2
2009-08-24T14:57:00Z,5,229.2,3.883,138,16.2
2009-08-24T15:27:00Z,5.56,232,4.124,144,16.25
2009-08-24T15:57:00Z,5,219.4,4.082,155,16.25
2009-08-24T16:27:00Z,5,223.6,4.124,149,16.2
2009-08-24T16:57:00Z,4.55,213.8,4.255,158,16.25
2009-08-24T17:27:00Z,4.55,216.6,4.167,152,16.2
2009-08-24T17:57:00Z,4.76,218,4.301,163,16.2
2009-08-24T18:27:00Z,4.76,220.8,4.301,154,16.2
2009-08-24T18:57:00Z,4.55,220.8,4.255,157,16.2
2009-08-24T19:27:00Z,4.76,225,4.348,151,16.15
2009-08-24T19:57:00Z,5,227.8,4.255,136,16.15
2009-08-24T20:27:00Z,4.55,222.2,4.255,138,16.15
2009-08-24T20:57:00Z,4.76,227.8,4.211,131,16.1
2009-08-24T21:27:00Z,4.55,232,4.301,133,16.1
2009-08-24T21:57:00Z,4.76,229.2,4.301,135,16.05
2009-08-24T22:27:00Z,5,223.6,4.301,135,16.05
2009-08-24T22:57:00Z,7.69,227.8,4.444,137,15.95
2009-08-24T23:27:00Z,5,232,4.348,126,15.95
2009-08-24T23:57:00Z,5.56,220.8,4.348,124,15.95
2009-08-25T00:27:00Z,8.33,234.8,4.348,125,15.95
2009-08-25T00:57:00Z,4.55,236.3,4.348,125,15.95
2009-08-25T01:27:00Z,5.26,226.4,4.124,119,15.95
2009-08-25T01:57:00Z,4,243.3,3.922,113,15.95
2009-08-25T02:27:00Z,4.17,233.4,3.704,103,15.95
2009-08-25T02:57:00Z,4.35,241.9,3.67,97,15.95
2009-08-25T03:27:00Z,3.7,250.3,3.738,94,15.95
2009-08-25T03:57:00Z,3.57,247.5,3.509,91,15.95
2009-08-25T04:27:00Z,3.23,239.1,3.448,94,16
2009-08-25T04:57:00Z,3.33,239.1,3.419,87,16.05
2009-08-25T05:27:00Z,12.5,233.4,3.509,85,16.05
2009-08-25T05:57:00Z,6.67,220.8,3.636,90,16.05
2009-08-25T06:27:00Z,5.88,220.8,3.636,88,16.05
2009-08-25T06:57:00Z,7.14,223.6,3.636,85,16
2009-08-25T07:27:00Z,8.33,233.4,3.774,83,16
2009-08-25T07:57:00Z,10.53,236.3,3.571,82,15.95
2009-08-25T08:27:00Z,9.09,240.5,3.67,82,16
2009-08-25T08:57:00Z,7.69,237.7,3.846,86,15.95
2009-08-25T09:27:00Z,7.69,237.7,3.704,85,16
2009-08-25T09:57:00Z,7.69,246.1,3.81,81,16
2009-08-25T10:27:00Z,11.76,229.2,3.922,80,16.05
2009-08-25T10:57:00Z,8.33,246.1,3.738,83,16.05
2009-08-25T11:27:00Z,3.45,240.5,3.54,81,16.1
2009-08-25T11:57:00Z,3.85,230.6,3.67,92,16.15
2009-08-25T12:27:00Z,4.35,223.6,3.738,92,16.15
2009-08-25T12:57:00Z,3.45,222.2,3.81,93,16.25
2009-08-25T13:27:00Z,4,223.6,3.81,94,16.25
2009-08-25T13:57:00Z,4.35,226.4,3.738,93,16.25
2009-08-25T14:27:00Z,4.17,223.6,3.571,88,16.3
2009-08-25T14:57:00Z,3.57,219.4,3.54,82,16.25
2009-08-25T15:27:00Z,3.57,225,3.39,79,16.25
2009-08-25T15:57:00Z,7.69,236.3,3.361,70,16.3
2009-08-25T16:27:00Z,6.25,229.2,3.361,72,16.25
2009-08-25T16:57:00Z,8.33,229.2,3.252,67,16.25
2009-08-25T17:27:00Z,7.69,227.8,3.226,63,16.3
2009-08-25T17:57:00Z,10.53,227.8,3.419,60,16.3
2009-08-25T18:27:00Z,10,230.6,3.54,57,16.3
2009-08-25T18:57:00Z,10,233.4,3.604,58,16.3
2009-08-25T19:27:00Z,9.09,237.7,3.81,59,16.25
2009-08-25T19:57:00Z,5.56,233.4,3.54,66,16.25
2009-08-25T20:27:00Z,7.69,237.7,3.333,73,16.2
2009-08-25T20:57:00Z,7.69,237.7,3.279,77,16.2
2009-08-25T21:27:00Z,3.03,180,3.175,76,16.2
2009-08-25T21:57:00Z,3.03,153.3,3.008,78,16.15
2009-08-25T22:27:00Z,3.13,153.3,3.101,89,16.15
2009-08-25T22:57:00Z,3.45,153.3,3.226,103,16.15
2009-08-25T23:27:00Z,3.57,139.2,3.279,109,16.15
2009-08-25T23:57:00Z,3.7,136.4,3.252,114,16.15
2009-08-26T00:27:00Z,3.7,135,3.252,112,16.15
2009-08-26T00:57:00Z,3.85,130.8,3.333,113,16
2009-08-26T01:27:00Z,3.85,144.8,3.306,114,16
2009-08-26T01:57:00Z,3.85,137.8,3.306,109,15.95
2009-08-26T02:27:00Z,3.7,151.9,3.226,98,15.95
2009-08-26T02:57:00Z,3.7,160.3,3.226,91,15.9
2009-08-26T03:27:00Z,3.45,177.2,3.175,93,15.95
2009-08-26T03:57:00Z,3.45,208.1,3.2,86,15.95
2009-08-26T04:27:00Z,4,218,3.306,86,15.95
2009-08-26T04:57:00Z,4.17,220.8,3.419,88,15.95
2009-08-26T05:27:00Z,4,218,3.54,92,15.9
2009-08-26T05:57:00Z,4,216.6,3.704,90,15.9
2009-08-26T06:57:00Z,4,226.4,3.81,99,15.9
2009-08-26T07:27:00Z,4,220.8,3.81,101,15.9
2009-08-26T08:57:00Z,4,236.3,3.67,97,15.9
2009-08-26T09:27:00Z,4,232,3.774,98,15.95
2009-08-26T09:57:00Z,9.09,234.8,4,93,16
2009-08-26T10:27:00Z,9.09,230.6,4.04,91,16.05
2009-08-26T10:57:00Z,9.09,232,4.255,100,16.15
2009-08-26T11:27:00Z,9.09,233.4,4.301,95,16.2
2009-08-26T11:57:00Z,9.09,236.3,4.348,89,16.2
2009-08-26T12:27:00Z,9.09,236.3,4.545,93,16.25
2009-08-26T12:57:00Z,9.09,234.8,4.598,94,16.25
2009-08-26T13:27:00Z,9.09,230.6,4.545,93,16.2
2009-08-26T13:57:00Z,10,229.2,4.255,86,16.25
2009-08-26T14:27:00Z,9.09,227.8,4,75,16.3
2009-08-26T14:57:00Z,10,226.4,3.96,78,16.25
2009-08-26T15:27:00Z,10,226.4,4.124,71,16.25
2009-08-26T16:27:00Z,10,226.4,4.301,66,16.2
2009-08-26T16:57:00Z,9.09,227.8,4.167,68,16.2
2009-08-26T17:27:00Z,9.09,226.4,4.04,72,16.2
2009-08-26T17:57:00Z,10,223.6,3.704,69,16.2
2009-08-26T18:27:00Z,10,232,3.846,75,16.2
2009-08-26T18:57:00Z,10,225,3.846,66,16.2
2009-08-26T19:27:00Z,9.09,230.6,4,69,16.2
2009-08-26T19:57:00Z,10,229.2,3.774,65,16.15
2009-08-26T20:28:00Z,9.09,229.2,4.167,65,16.15
2009-08-26T20:57:00Z,9.09,232,4.545,63,16.1
2009-08-26T21:27:00Z,10,230.6,4.878,62,16.05
2009-08-26T21:57:00Z,9.09,233.4,5.479,67,16.05
2009-08-26T22:27:00Z,9.09,232,4.762,60,16
2009-08-26T22:57:00Z,9.09,236.3,5.063,65,16.05
2009-08-26T23:27:00Z,10,233.4,4.938,66,16.05
2009-08-26T23:57:00Z,10,236.3,4.706,71,16
2009-08-27T00:27:00Z,9.09,232,4.819,68,16.05
2009-08-27T00:57:00Z,10,233.4,5.405,75,16.05
2009-08-27T01:27:00Z,10,232,5,69,16.05
2009-08-27T01:57:00Z,10,230.6,4.706,66,16.05
2009-08-27T02:27:00Z,10,234.8,4.762,67,15.75
2009-08-27T02:57:00Z,10,233.4,4.598,68,15.7
2009-08-27T03:27:00Z,10.53,236.3,3.846,54,15.65
2009-08-27T03:57:00Z,10,236.3,4.301,63,15.7
2009-08-27T04:27:00Z,10,232,3.96,55,15.75
2009-08-27T04:57:00Z,10,233.4,4.211,54,15.75
2009-08-27T05:27:00Z,10.53,233.4,3.738,53,15.65
2009-08-27T05:57:00Z,10,240.5,3.419,58,15.8
2009-08-27T06:27:00Z,10.53,230.6,3.448,64,15.9
2009-08-27T06:57:00Z,9.09,236.3,3.361,61,15.95
2009-08-27T07:27:00Z,10.53,244.7,3.333,65,15.9
2009-08-27T07:57:00Z,10.53,244.7,3.252,68,16
2009-08-27T08:27:00Z,8.33,244.7,3.252,70,16
2009-08-27T08:57:00Z,2.86,160.3,3.053,74,16.05
2009-08-27T09:27:00Z,8.33,244.7,3.15,75,16.05
2009-08-27T09:57:00Z,2.94,165.9,3.125,81,16.05
2009-08-27T10:27:00Z,10,236.3,3.125,86,16
2009-08-27T12:57:00Z,3.33,168.8,3.226,104,16
2009-08-27T14:57:00Z,5.26,236.3,4.396,171,15.8
2009-08-27T15:27:00Z,5.56,241.9,4.255,166,15.85
2009-08-27T15:57:00Z,5.56,239.1,4.255,172,15.9
2009-08-27T16:27:00Z,5.26,234.8,4.211,166,15.95
2009-08-27T18:27:00Z,7.69,243.3,4.255,159,16
2009-08-27T18:57:00Z,7.69,240.5,4,149,15.95
2009-08-27T19:27:00Z,4.35,240.5,4.124,154,15.95
2009-08-27T19:57:00Z,5.26,233.4,4.04,152,15.95
2009-08-27T20:27:00Z,6.25,237.7,4.124,145,15.95
2009-08-27T20:57:00Z,5.56,240.5,4.082,140,16
2009-08-27T21:27:00Z,4.76,243.3,4.082,155,15.95
2009-08-27T21:57:00Z,8.33,230.6,4.255,145,16
2009-08-27T22:27:00Z,5.56,239.1,4.301,150,16
2009-08-27T22:57:00Z,5.56,229.2,4.255,148,16
2009-08-27T23:28:00Z,9.09,219.4,4.348,149,16
2009-08-27T23:57:00Z,5,246.1,4.301,162,16
2009-08-28T00:27:00Z,5.26,237.7,4.444,171,16.05
2009-08-28T00:57:00Z,5.56,233.4,4.545,182,16.05
2009-08-28T01:27:00Z,5,246.1,4.444,186,16.05
2009-08-28T01:57:00Z,5.56,246.1,4.494,172,16.05
2009-08-28T02:28:00Z,5.88,247.5,4.598,164,16
2009-08-28T02:58:00Z,5,253.1,4.598,161,16
2009-08-28T03:28:00Z,5.56,243.3,4.819,166,16
2009-08-28T03:58:00Z,5.88,250.3,5,179,15.95
2009-08-28T04:28:00Z,6.25,250.3,4.938,153,15.95
2009-08-28T04:58:00Z,5.88,237.7,4.938,148,15.95
2009-08-28T05:28:00Z,5.88,227.8,4.819,140,15.9
2009-08-28T05:58:00Z,10,234.8,5,141,15.85
2009-08-28T06:28:00Z,6.25,225,4.878,135,15.85
2009-08-28T06:58:00Z,7.14,230.6,4.819,137,15.8
2009-08-28T07:28:00Z,11.11,237.7,4.706,139,15.8
2009-08-28T07:58:00Z,10.53,233.4,4.762,140,15.85
2009-08-28T08:28:00Z,5.88,234.8,4.545,142,15.8
2009-08-28T09:28:00Z,5.56,232,4.706,138,15.8
2009-08-28T09:58:00Z,6.67,233.4,4.598,137,15.8
2009-08-28T10:58:00Z,7.69,234.8,4.598,137,15.9
2009-08-28T11:28:00Z,7.14,233.4,4.762,143,15.85
2009-08-28T11:58:00Z,8.33,234.8,4.706,139,15.85
2009-08-28T12:28:00Z,4.55,254.5,4.651,138,15.9
2009-08-28T12:58:00Z,4.76,260.2,4.762,151,15.9
2009-08-28T13:28:00Z,5,254.5,4.651,152,15.95
2009-08-28T13:58:00Z,5,257.3,4.598,154,15.9
2009-08-28T14:28:00Z,5.56,247.5,4.706,153,15.9
2009-08-28T14:58:00Z,5.26,254.5,4.706,134,15.9
2009-08-28T15:28:00Z,4.55,258.8,4.444,142,15.9
2009-08-28T15:58:00Z,5,248.9,4.444,130,15.9
2009-08-28T16:28:00Z,7.69,227.8,4.348,120,15.95
2009-08-28T16:58:00Z,7.69,237.7,4.301,116,15.95
2009-08-28T17:28:00Z,6.25,227.8,4.301,112,15.95
2009-08-28T17:58:00Z,7.69,236.3,4.255,112,15.95
2009-08-28T18:28:00Z,7.69,236.3,4.167,106,15.95
2009-08-28T18:58:00Z,6.25,223.6,4.211,105,15.9
2009-08-28T19:28:00Z,6.25,222.2,4.211,100,15.9
2009-08-28T19:58:00Z,10,237.7,4.348,100,15.9
2009-08-28T20:28:00Z,5.26,220.8,4.255,90,15.9
2009-08-28T20:58:00Z,10,236.3,4.301,95,15.85
2009-08-28T21:28:00Z,11.76,236.3,4.082,89,15.85
2009-08-28T21:58:00Z,12.5,230.6,4.082,87,15.85
2009-08-28T22:28:00Z,7.14,239.1,4.211,89,15.85
2009-08-28T22:58:00Z,6.67,233.4,4.04,85,15.8
2009-08-28T23:58:00Z,7.14,230.6,4,77,15.8
2009-08-29T00:28:00Z,10,233.4,4.082,79,15.75
2009-08-29T00:58:00Z,7.14,232,4.04,76,15.75
2009-08-29T01:28:00Z,4,241.9,4.04,84,15.75
2009-08-29T01:58:00Z,4.17,246.1,4.04,88,15.75
2009-08-29T02:28:00Z,4,247.5,4.04,89,15.75
2009-08-29T02:58:00Z,4,247.5,4.04,92,15.75
2009-08-29T03:28:00Z,4.17,247.5,3.96,96,15.75
2009-08-29T03:58:00Z,4.55,248.9,4.04,109,15.75
2009-08-29T04:28:00Z,4.35,254.5,3.883,98,15.7
2009-08-29T05:03:00Z,4.35,251.7,3.922,101,15.75
2009-08-29T05:28:00Z,4.17,254.5,4,108,15.7
2009-08-29T06:28:00Z,4.55,243.3,3.922,105,15.7
2009-08-29T06:58:00Z,4.55,243.3,3.96,100,15.7
2009-08-29T07:28:00Z,4.17,246.1,3.846,94,15.7
2009-08-29T07:58:00Z,4.17,257.3,3.81,98,15.7
2009-08-29T08:28:00Z,4.55,243.3,3.738,95,15.7
2009-08-29T08:58:00Z,3.85,246.1,3.704,95,15.75
2009-08-29T09:28:00Z,4.35,247.5,3.738,95,15.75
2009-08-29T09:58:00Z,4,253.1,3.704,103,15.8
2009-08-29T10:58:00Z,4.17,251.7,3.704,101,15.85
2009-08-29T11:28:00Z,4.17,254.5,3.604,95,15.85
2009-08-29T11:58:00Z,4,248.9,3.636,94,15.9
2009-08-29T12:28:00Z,3.85,247.5,3.604,93,15.95
2009-08-29T12:58:00Z,4,246.1,3.67,95,16
2009-08-29T13:28:00Z,4,254.5,3.571,90,16.05
2009-08-29T13:58:00Z,4,254.5,3.54,86,16.1
2009-08-29T14:28:00Z,4,247.5,3.571,82,16.1
2009-08-29T14:58:00Z,4.17,248.9,3.67,81,16.1
2009-08-29T15:28:00Z,4,244.7,3.636,78,16.15
2009-08-29T15:58:00Z,3.85,250.3,3.54,80,16.15
2009-08-29T16:28:00Z,3.7,241.9,3.604,79,16.15
2009-08-29T16:58:00Z,5,222.2,3.704,76,16.15
2009-08-29T17:28:00Z,3.85,234.8,3.704,76,16.15
2009-08-29T17:58:00Z,3.33,236.3,3.738,79,16.15
2009-08-29T18:28:00Z,5,232,3.67,73,16.1
2009-08-29T18:58:00Z,4.76,230.6,3.67,72,16.1
2009-08-29T19:28:00Z,5.56,239.1,3.636,71,16.1
2009-08-29T19:58:00Z,4,230.6,3.604,69,16.1
2009-08-29T20:28:00Z,5.26,237.7,3.54,65,16.05
2009-08-29T20:58:00Z,5.26,243.3,3.509,66,16.1
2009-08-29T21:28:00Z,5.56,236.3,3.636,62,16.05
2009-08-29T21:58:00Z,6.67,244.7,3.604,60,16.05
2009-08-29T22:28:00Z,6.25,250.3,3.478,58,16
2009-08-29T22:58:00Z,5,241.9,3.571,58,16.05
2009-08-29T23:28:00Z,8.33,248.9,3.478,58,16
2009-08-29T23:58:00Z,6.25,248.9,3.419,57,16.05
2009-08-30T00:28:00Z,10,233.4,3.2,62,16
2009-08-30T00:58:00Z,5.88,257.3,3.175,63,16
2009-08-30T01:28:00Z,10.53,234.8,3.226,59,16
2009-08-30T01:58:00Z,5.88,257.3,3.175,62,16
2009-08-30T02:28:00Z,2.56,170.2,3.03,62,16
2009-08-30T02:58:00Z,2.63,177.2,3.03,65,16
2009-08-30T03:28:00Z,2.94,202.5,3.03,66,15.9
2009-08-30T03:58:00Z,5.56,241.9,3.077,65,15.85
2009-08-30T04:28:00Z,5.56,240.5,3.101,66,15.9
2009-08-30T04:58:00Z,3.23,216.6,3.252,64,15.7
2009-08-30T05:28:00Z,3.57,222.2,3.306,66,15.6
2009-08-30T05:58:00Z,5.56,234.8,3.361,64,15.6
2009-08-30T06:28:00Z,6.25,251.7,3.419,66,15.7
2009-08-30T06:58:00Z,6.67,248.9,3.571,75,15.75
2009-08-30T07:28:00Z,5.88,243.3,3.604,79,15.8
2009-08-30T07:58:00Z,6.25,240.5,3.704,80,15.8
2009-08-30T08:28:00Z,3.7,218,3.738,85,15.55
2009-08-30T08:58:00Z,3.7,215.2,3.636,84,15.35
2009-08-30T09:28:00Z,3.7,220.8,3.604,84,15.3
2009-08-30T09:58:00Z,3.57,225,3.54,81,15.3
2009-08-30T10:28:00Z,3.7,223.6,3.571,82,15.3
2009-08-30T10:58:00Z,3.85,222.2,3.571,95,15.35
2009-08-30T11:28:00Z,4.17,223.6,3.571,102,15.5
2009-08-30T11:58:00Z,4,218,3.636,111,15.6
2009-08-30T12:28:00Z,4.55,230.6,3.604,110,15.6
2009-08-30T12:58:00Z,4.35,225,3.738,120,15.65
2009-08-30T13:28:00Z,4.76,222.2,3.846,124,15.6
2009-08-30T13:58:00Z,5,223.6,3.883,123,15.6
2009-08-30T14:28:00Z,5,218,4.04,126,15.6
2009-08-30T14:58:00Z,4.35,223.6,4,121,15.65
2009-08-30T15:28:00Z,4.35,220.8,4.04,117,15.65
2009-08-30T15:58:00Z,4.76,223.6,4.04,114,15.7
2009-08-30T16:28:00Z,4.17,223.6,4.082,112,15.7
2009-08-30T16:58:00Z,5.56,222.2,4.124,120,15.7
2009-08-30T17:28:00Z,5.26,226.4,4.255,116,15.7
2009-08-30T17:58:00Z,4.76,222.2,4.082,121,15.7
2009-08-30T18:28:00Z,4.55,229.2,4.04,118,15.7
2009-08-30T18:58:00Z,5,229.2,4.124,128,15.7
2009-08-30T19:28:00Z,4.17,232,3.96,116,15.75
2009-08-30T19:58:00Z,4.55,229.2,3.922,114,15.75
2009-08-30T20:28:00Z,4.35,225,3.883,115,15.75
2009-08-30T20:58:00Z,4.55,220.8,3.883,115,15.75
2009-08-30T21:28:00Z,7.14,223.6,3.846,99,15.75
2009-08-30T21:58:00Z,7.69,229.2,3.774,96,15.75
2009-08-30T22:28:00Z,7.69,230.6,3.636,91,15.8
2009-08-30T22:58:00Z,5.56,226.4,3.54,84,15.75
2009-08-30T23:28:00Z,7.14,225,3.636,80,15.8
2009-08-30T23:58:00Z,7.14,226.4,3.738,75,15.8
2009-08-31T00:28:00Z,6.67,222.2,3.846,69,15.75
2009-08-31T00:58:00Z,7.14,226.4,3.81,70,15.8
2009-08-31T01:28:00Z,6.67,232,3.39,72,15.8
2009-08-31T01:58:00Z,7.14,225,3.478,92,15.8
2009-08-31T02:28:00Z,4.17,220.8,3.571,98,15.8
2009-08-31T02:58:00Z,4.35,215.2,3.604,97,15.8
2009-08-31T03:28:00Z,3.7,216.6,3.604,94,15.8
2009-08-31T03:58:00Z,4.55,216.6,3.54,93,15.8
2009-08-31T04:28:00Z,4.76,216.6,3.571,95,15.8
2009-08-31T04:58:00Z,4.55,223.6,3.636,96,15.8
2009-08-31T05:28:00Z,4.55,232,3.883,102,15.8
2009-08-31T05:58:00Z,5.56,227.8,3.846,104,15.8
2009-08-31T06:28:00Z,5.26,226.4,3.922,104,15.8
2009-08-31T06:58:00Z,5.26,223.6,3.922,106,15.8
2009-08-31T07:28:00Z,5.88,210.9,3.81,98,15.8
2009-08-31T07:58:00Z,7.69,236.3,3.922,106,15.8
2009-08-31T08:28:00Z,7.69,227.8,3.96,102,15.8
2009-08-31T08:58:00Z,7.14,226.4,3.883,92,15.8
2009-08-31T09:28:00Z,7.69,226.4,3.883,89,15.8
2009-08-31T09:58:00Z,7.69,239.1,4.04,91,15.8
2009-08-31T10:28:00Z,7.69,248.9,4.255,91,15.8
2009-08-31T10:58:00Z,7.69,237.7,3.922,87,15.8
2009-08-31T11:28:00Z,7.69,232,3.846,82,15.85
2009-08-31T11:58:00Z,7.69,229.2,3.846,77,15.9
2009-08-31T12:28:00Z,7.69,236.3,3.846,78,15.95
2009-08-31T12:58:00Z,7.69,230.6,3.67,73,15.95
2009-08-31T13:28:00Z,7.69,234.8,3.846,81,15.95
2009-08-31T13:58:00Z,7.69,234.8,3.636,75,16
2009-08-31T14:28:00Z,7.14,230.6,3.704,78,16.1
2009-08-31T15:28:00Z,7.69,236.3,3.604,73,16.2
2009-08-31T15:58:00Z,7.14,230.6,3.704,76,16.2
2009-08-31T16:28:00Z,7.69,229.2,3.636,76,16.15
2009-08-31T16:58:00Z,7.14,240.5,3.39,76,16.15
2009-08-31T17:28:00Z,3.57,222.2,3.509,93,16.1
2009-08-31T17:58:00Z,4.35,223.6,3.571,101,16
2009-08-31T18:28:00Z,4,230.6,3.571,108,15.95
2009-08-31T18:58:00Z,4.55,226.4,3.67,116,15.95
2009-08-31T19:28:00Z,4.55,218,3.774,121,15.95
2009-08-31T19:58:00Z,4.55,219.4,3.846,120,15.95
2009-08-31T20:28:00Z,4.35,225,3.81,121,15.9
2009-08-31T20:58:00Z,4.35,225,3.846,125,15.9
2009-08-31T21:28:00Z,5.26,219.4,3.774,123,15.85
2009-08-31T21:58:00Z,3.85,225,3.738,127,15.85
2009-08-31T22:28:00Z,4.76,213.8,3.738,125,15.85
2009-08-31T22:58:00Z,5.56,220.8,3.774,128,15.85
2009-08-31T23:28:00Z,5.88,222.2,3.96,136,15.85
2009-08-31T23:58:00Z,4.76,219.4,4.04,144,15.85
2009-09-01T00:28:00Z,5.26,225,4.082,142,15.8
2009-09-01T00:58:00Z,5.26,233.4,4.167,148,15.8
2009-09-01T01:28:00Z,4.76,236.3,4.167,145,15.8
2009-09-01T01:58:00Z,5,234.8,4.255,157,15.8
2009-09-01T02:28:00Z,5,234.8,4.396,164,15.75
2009-09-01T02:58:00Z,6.25,219.4,4.396,169,15.75
2009-09-01T03:28:00Z,5.26,227.8,4.348,165,15.75
2009-09-01T03:58:00Z,5,234.8,4.444,160,15.75
2009-09-01T04:28:00Z,5.88,225,4.396,154,15.75
2009-09-01T04:58:00Z,5.56,225,4.444,160,15.7
2009-09-01T05:28:00Z,5,229.2,4.494,154,15.75
2009-09-01T05:58:00Z,4.76,232,4.444,151,15.7
2009-09-01T06:28:00Z,5.88,223.6,4.444,146,15.7
2009-09-01T06:58:00Z,6.25,220.8,4.494,144,15.7
2009-09-01T07:28:00Z,6.25,220.8,4.348,141,15.65
2009-09-01T07:58:00Z,5.56,222.2,4.301,131,15.65
